,GlobalEventID,Day,MonthYear,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_CountryCode,Actor1Geo_Fullname,goldstein * num_mentions,avgtone * num_mentions
84348,765351936,20180619.0,201806.0,5.2,1.0,1.0,1.0,-4.692891649413389,16.45,120.55,RP,"Philippine, Benguet, Philippines",5.2,-4.692891649413389
84379,765354760,20180619.0,201806.0,3.0,1.0,1.0,1.0,3.3333333333333304,17.2031,120.455,RP,"Bagani, Ilocos Sur, Philippines",3.0,3.3333333333333304
84434,765364524,20180619.0,201806.0,3.4,2.0,1.0,2.0,-3.7288135593220297,16.45,120.55,RP,"Philippine, Benguet, Philippines",6.8,-7.4576271186440595
84585,765386036,20180619.0,201806.0,-4.0,7.0,2.0,7.0,-0.752391839260546,16.45,120.55,RP,"Philippine, Benguet, Philippines",-28.0,-5.266742874823822
84623,765396489,20180619.0,201806.0,-4.0,6.0,1.0,6.0,0.0,14.4622,121.417,RP,"Jose Rizal, Laguna, Philippines",-24.0,0.0
84642,765396866,20180619.0,201806.0,3.4,5.0,1.0,5.0,1.69491525423729,14.6042,120.98200000000001,RP,"Manila, Manila, Philippines",17.0,8.47457627118645
84778,765422133,20180619.0,201806.0,5.0,10.0,1.0,10.0,-8.33333333333334,16.45,120.55,RP,"Philippine, Benguet, Philippines",50.0,-83.3333333333334
84954,765444606,20180619.0,201806.0,0.4,5.0,1.0,5.0,10.216718266253901,14.6042,120.98200000000001,RP,"Manila, Manila, Philippines",2.0,51.0835913312695
84964,765445466,20180619.0,201806.0,7.0,6.0,1.0,6.0,-2.3554603854389797,14.6042,120.98200000000001,RP,"Manila, Manila, Philippines",42.0,-14.132762312633881
85133,765474918,20180619.0,201806.0,3.4,4.0,1.0,4.0,0.70546737213404,6.41972,121.971,RP,"Sumisip, Basilan, Philippines",13.6,2.82186948853616
85143,765475807,20180619.0,201806.0,2.8,6.0,1.0,6.0,-6.72554347826087,17.6125,121.728,RP,"Tuguegarao, Tuguegarao City, Philippines",16.799999999999994,-40.35326086956522
85186,765482420,20180619.0,201806.0,4.0,4.0,1.0,4.0,-3.41880341880342,13.6667,123.333,RP,"Camarines Sur, Camarines Sur, Philippines",16.0,-13.67521367521368
85290,765498849,20180619.0,201806.0,4.0,2.0,1.0,2.0,-0.7722007722007801,15.8334,120.37799999999999,RP,"Malaca, Pangasinan, Philippines",8.0,-1.5444015444015602
85322,765508158,20180618.0,201806.0,5.0,2.0,1.0,2.0,0.7462686567164201,14.6042,120.98200000000001,RP,"Manila, Manila, Philippines",10.0,1.4925373134328401
85359,765510692,20180619.0,201806.0,7.0,1.0,1.0,1.0,-9.23076923076928,16.45,120.55,RP,"Philippine, Benguet, Philippines",7.0,-9.23076923076928
85586,765545490,20180619.0,201806.0,-5.0,4.0,1.0,4.0,-3.24675324675325,16.45,120.55,RP,"Philippine, Benguet, Philippines",-20.0,-12.987012987013
85629,765551443,20180619.0,201806.0,-9.5,10.0,1.0,10.0,-0.51282051282051,14.4135,121.02600000000001,RP,"Muntinlupa, Muntinlupa City, Philippines",-95.0,-5.128205128205099
85834,765578453,20180620.0,201806.0,-4.0,8.0,1.0,8.0,2.98507462686567,14.6042,120.98200000000001,RP,"Manila, Manila, Philippines",-32.0,23.88059701492536
85912,765589411,20180620.0,201806.0,-5.0,4.0,1.0,4.0,-11.016949152542301,14.6042,120.98200000000001,RP,"Manila, Manila, Philippines",-20.0,-44.067796610169204
85983,765597435,20180620.0,201806.0,1.9,10.0,1.0,10.0,-2.9972752043596804,14.5833,121.0,RP,"Metro Manila, Philippines (general), Philippines",19.0,-29.972752043596802
86064,765611033,20180620.0,201806.0,0.0,2.0,1.0,2.0,-8.5714285714286,14.6042,120.98200000000001,RP,"Manila, Manila, Philippines",0.0,-17.1428571428572
86183,765626771,20180620.0,201806.0,-2.0,7.0,1.0,7.0,1.3657056145675301,14.6042,120.98200000000001,RP,"Manila, Manila, Philippines",-14.0,9.559939301972712
86220,765633310,20180620.0,201806.0,3.0,10.0,1.0,10.0,-3.3407572383073503,11.0,123.5,RP,"Visayas, Philippines (general), Philippines",30.0,-33.4075723830735
86398,765658607,20180620.0,201806.0,-5.0,4.0,1.0,4.0,-10.3448275862069,14.6042,120.98200000000001,RP,"Manila, Manila, Philippines",-20.0,-41.3793103448276
86702,765713772,20180620.0,201806.0,0.0,6.0,1.0,6.0,-4.56431535269709,16.45,120.55,RP,"Philippine, Benguet, Philippines",0.0,-27.385892116182536
86832,765735086,20180620.0,201806.0,-0.4,10.0,1.0,10.0,0.64935064935065,13.0,122.0,RP,Philippines,-4.0,6.4935064935065
86985,765762339,20180620.0,201806.0,-2.0,2.0,1.0,2.0,-9.05459387483356,14.6042,120.98200000000001,RP,"Manila, Manila, Philippines",-4.0,-18.10918774966712
86986,765762350,20180620.0,201806.0,-2.0,2.0,1.0,2.0,-2.2099447513812103,14.6042,120.98200000000001,RP,"Manila, Manila, Philippines",-4.0,-4.4198895027624205
87016,765766211,20180620.0,201806.0,-5.0,2.0,1.0,2.0,-3.8734667527437003,13.0,122.0,RP,Philippines,-10.0,-7.746933505487401
87089,765777366,20180620.0,201806.0,1.9,2.0,1.0,2.0,3.36322869955156,10.6969,122.564,RP,"Iloilo, Iloilo City, Philippines",3.8,6.72645739910312
87272,765804883,20180620.0,201806.0,-5.0,2.0,1.0,2.0,2.08816705336427,13.0,122.0,RP,Philippines,-10.0,4.17633410672854
87290,765807816,20180620.0,201806.0,-0.4,4.0,1.0,4.0,-0.36231884057971003,14.6042,120.98200000000001,RP,"Manila, Manila, Philippines",-1.6,-1.4492753623188401
87681,765868170,20180620.0,201806.0,-4.0,2.0,1.0,2.0,-1.31004366812227,14.6042,120.98200000000001,RP,"Manila, Manila, Philippines",-8.0,-2.62008733624454
87890,765895293,20180621.0,201806.0,-5.0,3.0,1.0,3.0,-3.7037037037037,13.0,122.0,RP,Philippines,-15.0,-11.1111111111111
87896,765895299,20180621.0,201806.0,-9.0,6.0,1.0,6.0,-2.76243093922651,5.97639,121.116,RP,"Talipao, Sulu, Philippines",-54.0,-16.57458563535906
88108,765925325,20180621.0,201806.0,-2.0,10.0,1.0,8.0,-4.9883086515978095,10.4833,123.417,RP,"Rizal, San Carlos, Negros Occidental, Philippines",-20.0,-49.88308651597811
88340,765960867,20180621.0,201806.0,7.0,1.0,1.0,1.0,-0.98039215686275,14.5518,120.994,RP,"Pasay City, Pasay, Philippines",7.0,-0.98039215686275
88354,765958979,20180621.0,201806.0,-2.0,4.0,1.0,4.0,-5.47445255474453,14.6042,120.98200000000001,RP,"Manila, Manila, Philippines",-8.0,-21.89781021897812
88621,766001441,20180621.0,201806.0,-2.0,4.0,1.0,4.0,-3.18906605922551,14.5833,121.0,RP,"Metro Manila, Philippines (general), Philippines",-8.0,-12.75626423690204
88696,766015833,20180621.0,201806.0,1.9,1.0,1.0,1.0,-3.00429184549356,5.97639,121.116,RP,"Talipao, Sulu, Philippines",1.9,-3.00429184549356
88728,766023641,20180621.0,201806.0,1.9,2.0,1.0,2.0,1.03626943005182,13.0,122.0,RP,Philippines,3.8,2.07253886010364
88738,766023643,20180621.0,201806.0,0.0,2.0,1.0,2.0,-0.56899004267425,16.45,120.55,RP,"Philippine, Benguet, Philippines",0.0,-1.1379800853485
88868,766049359,20180621.0,201806.0,2.8,1.0,1.0,1.0,-3.01399354144241,13.0,122.0,RP,Philippines,2.8,-3.01399354144241
89360,766125868,20180621.0,201806.0,7.4,3.0,1.0,3.0,2.0,7.073060000000001,125.613,RP,"Davao, Davao City, Philippines",22.200000000000006,6.0
89701,766177415,20180621.0,201806.0,1.9,2.0,1.0,2.0,-1.1887072808321,15.8334,120.37799999999999,RP,"Malaca, Pangasinan, Philippines",3.8,-2.3774145616642
90050,766224932,20180622.0,201806.0,1.0,4.0,1.0,4.0,0.66889632107024,14.6042,120.98200000000001,RP,"Manila, Manila, Philippines",4.0,2.67558528428096
90378,766270271,20180622.0,201806.0,4.0,2.0,1.0,2.0,1.31004366812227,16.4419,119.92299999999999,RP,"Silaqui Island, Pangasinan, Philippines",8.0,2.62008733624454
90499,766292888,20180622.0,201806.0,3.4,2.0,1.0,2.0,-6.68257756563246,8.67417,126.147,RP,"Surigao Del Sur, Surigao del Sur, Philippines",6.8,-13.36515513126492
90513,766295996,20180622.0,201806.0,2.8,1.0,1.0,1.0,-2.74111675126903,13.0,122.0,RP,Philippines,2.8,-2.74111675126903
90661,766318051,20180622.0,201806.0,-7.0,2.0,1.0,2.0,-7.45341614906832,16.45,120.55,RP,"Philippine, Benguet, Philippines",-14.0,-14.90683229813664
90662,766320498,20180622.0,201806.0,7.0,5.0,1.0,5.0,-1.10159118727051,8.80722,124.79,RP,"Lagonglong, Misamis Oriental, Philippines",35.0,-5.50795593635255
90706,766324332,20180622.0,201806.0,0.4,5.0,1.0,5.0,1.58730158730159,7.770560000000001,125.559,RP,"Kapalong, Davao del Norte, Philippines",2.0,7.936507936507951
90820,766345549,20180622.0,201806.0,-10.0,2.0,1.0,2.0,-5.05836575875486,7.91667,124.333,RP,"Lanao Del Sur, Lanao del Sur, Philippines",-20.0,-10.11673151750972
91213,766413623,20180622.0,201806.0,0.4,2.0,1.0,2.0,-1.1049723756906,14.5833,121.0,RP,"Metro Manila, Philippines (general), Philippines",0.8,-2.2099447513812
91369,766434396,20180622.0,201806.0,-2.0,1.0,1.0,1.0,-5.9665871121718395,7.21212,124.882,RP,"North Cotabato, North Cotabato, Philippines",-2.0,-5.9665871121718395
91789,766496838,20180622.0,201806.0,-2.0,10.0,1.0,10.0,-2.6948989412897,8.0034,124.28399999999999,RP,"Marawi, Marawi, Philippines",-20.0,-26.948989412897006
91873,766510231,20180623.0,201806.0,-10.0,12.0,2.0,12.0,-3.1828433506113196,8.0034,124.28399999999999,RP,"Marawi, Marawi, Philippines",-120.0,-38.19412020733584
92081,766539520,20180623.0,201806.0,0.0,8.0,1.0,8.0,0.13227513227513,13.0,122.0,RP,Philippines,0.0,1.05820105820104
92142,766549126,20180623.0,201806.0,-5.0,6.0,1.0,6.0,-8.215962441314549,10.2667,123.583,RP,"Lamac, Cebu, Philippines",-30.0,-49.2957746478873
92205,766555210,20180623.0,201806.0,-2.0,16.0,1.0,8.0,3.6170212765957404,10.4833,123.417,RP,"Rizal, San Carlos, Negros Occidental, Philippines",-32.0,57.872340425531846
92206,766555200,20180623.0,201806.0,3.0,3.0,1.0,3.0,-0.25125628140704004,16.45,120.55,RP,"Philippine, Benguet, Philippines",9.0,-0.7537688442211199
92210,766560135,20180623.0,201806.0,0.0,2.0,1.0,2.0,-3.2727272727272703,16.45,120.55,RP,"Philippine, Benguet, Philippines",0.0,-6.5454545454545405
92428,766598108,20180623.0,201806.0,-10.0,2.0,1.0,2.0,-5.52995391705069,8.53333,125.90899999999999,RP,"Las Navas, Agusan del Sur, Philippines",-20.0,-11.05990783410138
92482,766608483,20180623.0,201806.0,-4.0,7.0,1.0,7.0,-0.07763975155280001,13.0,122.0,RP,Philippines,-28.0,-0.5434782608695999
92577,766626173,20180623.0,201806.0,0.0,4.0,1.0,4.0,0.40160642570280997,12.9049,123.676,RP,"Oras, Sorsogon, Philippines",0.0,1.6064257028112399
92595,766630331,20180623.0,201806.0,0.0,26.0,1.0,10.0,-3.51612903225806,16.45,120.55,RP,"Philippine, Benguet, Philippines",0.0,-91.41935483870957
92902,766683528,20180623.0,201806.0,1.9,1.0,1.0,1.0,1.3595166163141998,13.7567,121.05799999999999,RP,"Batangas, Batangas City, Philippines",1.9,1.3595166163141998
93095,766714534,20180624.0,201806.0,7.0,10.0,1.0,10.0,1.97740112994351,16.45,120.55,RP,"Philippine, Benguet, Philippines",70.0,19.774011299435102
93110,766716439,20180624.0,201806.0,-7.2,4.0,1.0,4.0,0.79681274900398,8.0034,124.28399999999999,RP,"Marawi, Marawi, Philippines",-28.8,3.18725099601592
93211,766731638,20180624.0,201806.0,3.0,10.0,1.0,10.0,2.22222222222222,16.45,120.55,RP,"Philippine, Benguet, Philippines",30.0,22.2222222222222
93261,766739388,20180624.0,201806.0,1.0,5.0,1.0,5.0,-5.622489959839361,13.0,122.0,RP,Philippines,5.0,-28.112449799196803
93365,766756144,20180624.0,201806.0,9.0,10.0,1.0,10.0,-2.6666666666666696,13.0,122.0,RP,Philippines,90.0,-26.6666666666667
93377,766755927,20180624.0,201806.0,0.0,6.0,1.0,6.0,-7.50551876379691,16.45,120.55,RP,"Philippine, Benguet, Philippines",0.0,-45.03311258278145
93424,766767399,20180624.0,201806.0,5.0,5.0,1.0,5.0,2.94117647058824,14.6042,120.98200000000001,RP,"Manila, Manila, Philippines",25.0,14.705882352941199
93466,766776505,20180624.0,201806.0,-2.0,2.0,1.0,2.0,-2.4886877828054303,16.45,120.55,RP,"Philippine, Benguet, Philippines",-4.0,-4.977375565610861
93532,766791362,20180624.0,201806.0,-5.0,1.0,1.0,1.0,-2.3554603854389704,14.5715,121.085,RP,"Pasig, City of Pasig, Philippines",-5.0,-2.3554603854389704
93541,766791753,20180624.0,201806.0,3.4,5.0,1.0,5.0,-4.63576158940397,14.5833,121.0,RP,"Metro Manila, Philippines (general), Philippines",17.0,-23.178807947019855
93547,766793814,20180624.0,201806.0,7.0,6.0,1.0,6.0,-5.32010820559062,14.6042,120.98200000000001,RP,"Manila, Manila, Philippines",42.0,-31.92064923354372
93623,766806313,20180624.0,201806.0,0.0,3.0,1.0,3.0,-5.22325189553496,16.45,120.55,RP,"Philippine, Benguet, Philippines",0.0,-15.669755686604882
93677,766815580,20180624.0,201806.0,-10.0,10.0,1.0,10.0,-5.23012552301255,14.6042,120.98200000000001,RP,"Manila, Manila, Philippines",-100.0,-52.301255230125506
93741,766829327,20180624.0,201806.0,8.0,1.0,1.0,1.0,0.0,13.0,122.0,RP,Philippines,8.0,0.0
93776,766836421,20180624.0,201806.0,-5.0,10.0,1.0,10.0,-6.512141280353201,14.5518,120.994,RP,"Pasay City, Pasay, Philippines",-50.0,-65.121412803532
93778,766836632,20180624.0,201806.0,7.4,7.0,1.0,7.0,2.1126760563380302,16.45,120.55,RP,"Philippine, Benguet, Philippines",51.8,14.788732394366207
94037,766877493,20180625.0,201806.0,3.4,3.0,1.0,3.0,2.1126760563380302,16.45,120.55,RP,"Philippine, Benguet, Philippines",10.2,6.338028169014089
94186,766898789,20180625.0,201806.0,4.0,1.0,1.0,1.0,1.5929203539823003,14.6042,120.98200000000001,RP,"Manila, Manila, Philippines",4.0,1.5929203539823003
94233,766905951,20180625.0,201806.0,-2.0,8.0,1.0,8.0,-6.08465608465608,14.6042,120.98200000000001,RP,"Manila, Manila, Philippines",-16.0,-48.67724867724864
94739,766992241,20180625.0,201806.0,-9.5,6.0,1.0,6.0,-5.30612244897959,16.45,120.55,RP,"Philippine, Benguet, Philippines",-57.0,-31.83673469387754
94872,767016104,20180625.0,201806.0,6.0,10.0,1.0,10.0,2.99145299145299,8.0034,124.28399999999999,RP,"Marawi, Marawi, Philippines",60.0,29.9145299145299
94882,767020174,20180625.0,201806.0,3.0,2.0,1.0,2.0,-3.0549898167006098,15.8334,120.37799999999999,RP,"Malaca, Pangasinan, Philippines",6.0,-6.1099796334012195
94961,767030479,20180625.0,201806.0,-5.0,8.0,1.0,8.0,-9.12951167728237,14.4333,121.46700000000001,RP,"Novaliches, Laguna, Philippines",-40.0,-73.03609341825896
95097,767052343,20170625.0,201706.0,-2.0,6.0,1.0,6.0,3.99159663865547,14.6042,120.98200000000001,RP,"Manila, Manila, Philippines",-12.0,23.949579831932827
95126,767054132,20180625.0,201806.0,-5.0,2.0,1.0,2.0,-3.74707259953162,16.45,120.55,RP,"Philippine, Benguet, Philippines",-10.0,-7.49414519906324
95341,767089427,20180625.0,201806.0,3.5,4.0,1.0,4.0,-6.095551894563429,14.6042,120.98200000000001,RP,"Manila, Manila, Philippines",14.0,-24.382207578253716
95440,767105688,20180625.0,201806.0,6.0,2.0,1.0,2.0,5.35714285714286,14.4622,121.417,RP,"Jose Rizal, Laguna, Philippines",12.0,10.71428571428572
95548,767120555,20180625.0,201806.0,7.0,2.0,1.0,2.0,-7.312925170068031,14.6042,120.98200000000001,RP,"Manila, Manila, Philippines",14.0,-14.625850340136061
95590,767128002,20180625.0,201806.0,-10.0,4.0,1.0,4.0,-5.660377358490571,13.7567,121.05799999999999,RP,"Batangas City, Batangas City, Philippines",-40.0,-22.641509433962284
95701,767140828,20180626.0,201806.0,3.0,10.0,1.0,10.0,-5.23917995444191,16.45,120.55,RP,"Philippine, Benguet, Philippines",30.0,-52.3917995444191
95724,767143353,20180626.0,201806.0,-0.4,3.0,1.0,3.0,0.85106382978724,13.0,122.0,RP,Philippines,-1.2000000000000002,2.55319148936172
96050,767190385,20180626.0,201806.0,0.0,2.0,1.0,2.0,-5.862068965517241,16.45,120.55,RP,"Philippine, Benguet, Philippines",0.0,-11.724137931034482
96054,767190351,20180626.0,201806.0,-10.0,2.0,1.0,2.0,-5.862068965517241,14.6042,120.98200000000001,RP,"Manila, Manila, Philippines",-20.0,-11.724137931034482
96067,767194912,20180626.0,201806.0,7.0,8.0,1.0,8.0,-0.7662835249042099,7.11,125.649,RP,"Pampanga, Davao City, Philippines",56.0,-6.130268199233679
96158,767207954,20180626.0,201806.0,-2.0,1.0,1.0,1.0,-4.5045045045045,7.073060000000001,125.613,RP,"Davao City, Davao City, Philippines",-2.0,-4.5045045045045
96163,767208425,20180626.0,201806.0,3.0,6.0,1.0,6.0,-5.76923076923077,16.45,120.55,RP,"Philippine, Benguet, Philippines",18.0,-34.61538461538462
96175,767208420,20180626.0,201806.0,-2.0,1.0,1.0,1.0,-4.5045045045045,16.45,120.55,RP,"Philippine, Benguet, Philippines",-2.0,-4.5045045045045
96300,767231754,20180626.0,201806.0,3.4,4.0,1.0,4.0,4.78260869565217,14.222000000000001,122.90700000000001,RP,"Bulacan, Camarines Norte, Philippines",13.6,19.13043478260868
96364,767243845,20180626.0,201806.0,0.0,2.0,1.0,2.0,-5.7884231536926105,13.0,122.0,RP,Philippines,0.0,-11.576846307385221
96566,767281714,20180626.0,201806.0,-10.0,6.0,1.0,6.0,-4.166666666666661,16.45,120.55,RP,"Philippine, Benguet, Philippines",-60.0,-24.99999999999996
96657,767297348,20180626.0,201806.0,4.0,1.0,1.0,1.0,2.09059233449478,11.148,120.94200000000001,RP,"Agutaya, Palawan, Philippines",4.0,2.09059233449478
96820,767329550,20180626.0,201806.0,3.0,4.0,1.0,4.0,-5.69105691056911,16.45,120.55,RP,"Philippine, Benguet, Philippines",12.0,-22.76422764227644
96825,767329389,20180626.0,201806.0,3.4,7.0,1.0,7.0,2.9527559055118195,14.6042,120.98200000000001,RP,"Manila, Manila, Philippines",23.8,20.669291338582735
97025,767360181,20180626.0,201806.0,-0.4,4.0,1.0,4.0,-6.85840707964602,15.8334,120.37799999999999,RP,"Malaca, Pangasinan, Philippines",-1.6,-27.43362831858408
97150,767382044,20180626.0,201806.0,0.0,10.0,1.0,10.0,0.0,7.073060000000001,125.613,RP,"Davao City, Davao City, Philippines",0.0,0.0
97222,767391710,20180626.0,201806.0,-5.0,2.0,1.0,2.0,-4.78395061728395,7.223610000000001,124.24600000000001,RP,"Cotabato, Cotabato, Philippines",-10.0,-9.5679012345679
97225,767392055,20180626.0,201806.0,7.0,1.0,1.0,1.0,-4.78395061728395,14.6042,120.98200000000001,RP,"Manila, Manila, Philippines",7.0,-4.78395061728395
97582,767448111,20180626.0,201806.0,0.0,4.0,1.0,4.0,0.6507592190889301,8.0034,124.28399999999999,RP,"Marawi, Marawi, Philippines",0.0,2.6030368763557203
97897,767490646,20180627.0,201806.0,-5.0,2.0,1.0,2.0,-6.34441087613293,16.45,120.55,RP,"Philippine, Benguet, Philippines",-10.0,-12.68882175226586
97993,767507290,20180627.0,201806.0,-2.0,6.0,1.0,6.0,-4.96323529411765,16.0218,120.23200000000001,RP,"Lingayen, Pangasinan, Philippines",-12.0,-29.779411764705905
98011,767510142,20180627.0,201806.0,3.0,3.0,1.0,3.0,-2.94117647058824,6.3032,120.584,RP,"Simbahan, Sulu, Philippines",9.0,-8.82352941176472
98047,767515438,20180627.0,201806.0,3.4,20.0,1.0,10.0,3.46534653465346,13.0,122.0,RP,Philippines,68.0,69.3069306930692
98072,767516344,20180627.0,201806.0,-2.0,4.0,1.0,4.0,-1.9374068554396497,16.45,120.55,RP,"Philippine, Benguet, Philippines",-8.0,-7.749627421758599
98181,767532429,20180627.0,201806.0,4.0,10.0,1.0,10.0,-0.16722408026756,6.91025,122.072,RP,"Zamboanga City, Zamboanga, Philippines",40.0,-1.6722408026756002
98251,767543440,20180627.0,201806.0,3.0,10.0,1.0,10.0,-4.78260869565218,16.45,120.55,RP,"Philippine, Benguet, Philippines",30.0,-47.8260869565218
98401,767567328,20180627.0,201806.0,3.4,6.0,1.0,6.0,-1.61001788908766,16.45,120.55,RP,"Philippine, Benguet, Philippines",20.4,-9.66010733452596
98465,767579083,20180627.0,201806.0,7.0,1.0,1.0,1.0,-1.5594541910331399,11.3697,124.48700000000001,RP,"Leyte, Leyte, Philippines",7.0,-1.5594541910331399
98529,767586354,20180627.0,201806.0,3.0,6.0,1.0,6.0,-0.30060120240481003,14.6042,120.98200000000001,RP,"Manila, Manila, Philippines",18.0,-1.8036072144288602
98757,767628467,20180627.0,201806.0,7.0,2.0,1.0,2.0,-9.053497942386839,16.45,120.55,RP,"Philippine, Benguet, Philippines",14.0,-18.106995884773678
98888,767650730,20180627.0,201806.0,3.4,5.0,1.0,5.0,3.10734463276836,10.1454,123.681,RP,"Greenhills, Cebu, Philippines",17.0,15.5367231638418
98907,767654335,20180627.0,201806.0,-5.0,10.0,1.0,10.0,-3.9772727272727204,16.45,120.55,RP,"Philippine, Benguet, Philippines",-50.0,-39.7727272727272
98955,767661568,20180627.0,201806.0,-9.0,2.0,1.0,2.0,-7.88177339901477,5.16111,120.34299999999999,RP,"Tandubas, Tawi-Tawi, Philippines",-18.0,-15.76354679802954
99070,767675212,20180627.0,201806.0,4.0,4.0,1.0,4.0,-1.68350168350169,14.6042,120.98200000000001,RP,"Manila, Manila, Philippines",16.0,-6.73400673400676
99145,767683112,20180627.0,201806.0,1.9,10.0,1.0,10.0,-3.72670807453416,13.0,122.0,RP,Philippines,19.0,-37.2670807453416
99184,767686915,20180627.0,201806.0,8.0,1.0,1.0,1.0,1.49253731343283,14.6042,120.98200000000001,RP,"Manila, Manila, Philippines",8.0,1.49253731343283
99192,767691828,20180627.0,201806.0,0.0,6.0,1.0,6.0,-1.7727639000805802,16.45,120.55,RP,"Philippine, Benguet, Philippines",0.0,-10.636583400483481
99240,767698844,20180627.0,201806.0,1.0,10.0,1.0,10.0,-2.65625,13.0,122.0,RP,Philippines,10.0,-26.5625
99462,767730888,20180627.0,201806.0,-0.4,2.0,1.0,2.0,-0.18726591760298997,13.0,122.0,RP,Philippines,-0.8,-0.37453183520597993
99636,767757249,20180627.0,201806.0,2.8,10.0,1.0,10.0,4.46153846153846,16.45,120.55,RP,"Philippine, Benguet, Philippines",28.0,44.6153846153846
99665,767757789,20180627.0,201806.0,7.0,2.0,1.0,2.0,-1.96078431372549,14.6042,120.98200000000001,RP,"Manila, Manila, Philippines",14.0,-3.92156862745098
99807,767777432,20180628.0,201806.0,7.0,1.0,1.0,1.0,1.50602409638554,13.0,122.0,RP,Philippines,7.0,1.50602409638554
99933,767793257,20180628.0,201806.0,1.0,8.0,1.0,8.0,-1.96078431372549,16.45,120.55,RP,"Philippine, Benguet, Philippines",8.0,-15.68627450980392
100158,767824209,20180628.0,201806.0,8.0,1.0,1.0,1.0,5.55555555555555,13.3882,121.10799999999999,RP,"Al-Ag, Mindoro Oriental, Philippines",8.0,5.55555555555555
100272,767843527,20180628.0,201806.0,4.0,10.0,1.0,10.0,2.16606498194946,14.6042,120.98200000000001,RP,"Manila, Manila, Philippines",40.0,21.6606498194946
100371,767856604,20180628.0,201806.0,0.0,2.0,1.0,2.0,-8.69565217391304,9.21667,123.5,RP,"Pangi, Siquijor, Philippines",0.0,-17.39130434782608
100438,767868553,20180628.0,201806.0,3.0,8.0,1.0,8.0,-3.7821482602118,16.45,120.55,RP,"Philippine, Benguet, Philippines",24.0,-30.2571860816944
100483,767876842,20180628.0,201806.0,-10.0,2.0,1.0,2.0,-0.72202166064982,7.073060000000001,125.613,RP,"Davao City, Davao City, Philippines",-20.0,-1.44404332129964
100558,767890955,20180628.0,201806.0,-2.0,4.0,1.0,4.0,-1.92307692307692,5.4496,120.20100000000001,RP,"Kalumbay, Tawi-Tawi, Philippines",-8.0,-7.69230769230768
100650,767908695,20180628.0,201806.0,3.0,10.0,1.0,10.0,-9.667673716012109,16.45,120.55,RP,"Philippine, Benguet, Philippines",30.0,-96.67673716012109
100709,767913847,20180628.0,201806.0,1.9,2.0,1.0,2.0,1.65289256198347,14.6069,121.054,RP,"Camp Crame, Quezon City, Philippines",3.8,3.30578512396694
100795,767930150,20180621.0,201806.0,-10.0,10.0,1.0,10.0,-9.74025974025973,7.073060000000001,125.613,RP,"Davao City, Davao City, Philippines",-100.0,-97.40259740259731
100805,767927783,20180628.0,201806.0,5.0,10.0,1.0,10.0,-1.03092783505155,15.8334,120.37799999999999,RP,"Malaca, Pangasinan, Philippines",50.0,-10.3092783505155
100934,767949553,20180628.0,201806.0,-5.0,5.0,1.0,5.0,2.05761316872428,16.45,120.55,RP,"Philippine, Benguet, Philippines",-25.0,10.2880658436214
101082,767973159,20180628.0,201806.0,1.0,1.0,1.0,1.0,-2.33722871452421,8.514,123.28299999999999,RP,"Katipunan, Zamboanga del Norte, Philippines",1.0,-2.33722871452421
101091,767974064,20180628.0,201806.0,4.0,2.0,1.0,2.0,3.62068965517241,16.7687,121.772,RP,"Mabuhay, Isabela, Philippines",8.0,7.24137931034482
101106,767979112,20180628.0,201806.0,1.9,3.0,1.0,3.0,-0.45627376425856003,13.0,122.0,RP,Philippines,5.699999999999998,-1.3688212927756798
101348,768013311,20180628.0,201806.0,-4.0,4.0,1.0,4.0,0.66889632107024,14.5333,121.06700000000001,RP,"Taguig City, City of Taguig, Philippines",-16.0,2.67558528428096
101356,768013303,20180628.0,201806.0,-7.2,5.0,1.0,5.0,-5.454545454545451,13.0,122.0,RP,Philippines,-36.0,-27.272727272727252
101500,768036179,20180628.0,201806.0,-4.0,2.0,1.0,2.0,0.5905511811023599,13.7567,121.05799999999999,RP,"Batangas, Batangas City, Philippines",-8.0,1.1811023622047199
101606,768052049,20180628.0,201806.0,0.0,4.0,1.0,4.0,-6.80412371134021,16.1,120.51700000000001,RP,"Dagupan, Pangasinan, Philippines",0.0,-27.21649484536084
101858,768084683,20180629.0,201806.0,0.0,2.0,1.0,2.0,-1.61904761904762,8.0034,124.28399999999999,RP,"Marawi, Marawi, Philippines",0.0,-3.23809523809524
101879,768087446,20180629.0,201806.0,6.0,2.0,1.0,2.0,-3.09278350515464,14.0953,120.934,RP,"Tagaytay City, Tagaytay, Philippines",12.0,-6.18556701030928
101896,768089024,20180629.0,201806.0,7.4,4.0,1.0,4.0,0.937011972930769,14.79,120.23299999999999,RP,"Subic Bay, Zambales, Philippines",29.6,3.748047891723076
101919,768092239,20180629.0,201806.0,0.0,1.0,1.0,1.0,-4.20168067226891,9.7064,123.4,RP,"Cagayan, Cebu, Philippines",0.0,-4.20168067226891
101975,768100213,20180629.0,201806.0,3.5,10.0,1.0,10.0,-2.61941448382126,6.93111,124.505,RP,"Tukanalipao, Maguindanao, Philippines",35.0,-26.1941448382126
102356,768153401,20180629.0,201806.0,0.0,2.0,1.0,2.0,-3.96039603960396,15.5833,121.0,RP,"Nueva Ecija, Nueva Ecija, Philippines",0.0,-7.92079207920792
